"Product Name","ASIN","Ownership Type","Tag Name","Tag Scope","Tag Source Group","Tag Source Subgroup","Image URL","Validity Start","Validity End"
"Lords of Pain (Dark College Bully Romance): Royals of Forsyth University","B08W3RYS26","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Kingmakers: Year One","B08R9PX3ZL","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"There Are No Saints (Sinners Duet Book 1)","B09GCC6Y5M","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Charlie Method (Campus Diaries Book 3)","B0CWZ83PGD","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Charlie Method (Campus Diaries Book 3)","B0CWZ83PGD","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Quicksilver (Fae & Alchemy Book 1)","B0DDKHNVWF","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Quicksilver (Fae & Alchemy Book 1)","B0DDKHNVWF","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Consider Me (Playing For Keeps Book 1)","B09QK389GG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Consider Me (Playing For Keeps Book 1)","B09QK389GG","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Fall Risk: A Short Story","B0DS2VTD7Y","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Fall Risk: A Short Story","B0DD7X5V3V","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Fall Risk: A Short Story","B0DD7X5V3V","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Shoot Your Shot: A Fun and Flirty Hockey Romance Between an Athlete and Aspiring Tattoo Artist","B0D46PR72D","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"Shoot Your Shot: A Fun and Flirty Hockey Romance Between an Athlete and Aspiring Tattoo Artist","B0D46PR72D","Item Owner","2 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Shoot Your Shot: A Fun and Flirty Hockey Romance Between an Athlete and Aspiring Tattoo Artist","B0D46PR72D","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Ice Mechanic: A Small-Town Hockey Romance (Lucky Strikers Hockey Romance)","B0DPLWFDWY","Item Owner","1 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Ice Mechanic: A Small-Town Hockey Romance (Lucky Strikers Hockey Romance)","B0DPLWFDWY","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"Ice Mechanic: A Small-Town Hockey Romance (Lucky Strikers Hockey Romance)","B0DPLWFDWY","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Fake Around and Find Out: An Enemies-to-lovers Fake Relationship Grumpy Sunshine romance. (Happy Haven Book 1)","B0CBHXCKPS","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Fake Around and Find Out: An Enemies-to-lovers Fake Relationship Grumpy Sunshine romance. (Happy Haven Book 1)","B0CBHXCKPS","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Anger Banger: An Enemies-to-lovers Grumpy Sunshine Romance (Happy Haven Book 2)","B0CDJPKT7K","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Anger Banger: An Enemies-to-lovers Grumpy Sunshine Romance (Happy Haven Book 2)","B0CDJPKT7K","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Pucking Wrong Number: A Hockey Romance (The Pucking Wrong Series Book 1)","B0BYWR9N4G","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Pucking Wrong Number: A Hockey Romance (The Pucking Wrong Series Book 1)","B0BYWR9N4G","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Pucking Wrong Guy: A Hockey Romance (The Pucking Wrong Series Book 2)","B0C5K4RCNR","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"The Pucking Wrong Guy: A Hockey Romance (The Pucking Wrong Series Book 2)","B0C5K4RCNR","Item Owner","2 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Pucking Wrong Guy: A Hockey Romance (The Pucking Wrong Series Book 2)","B0C5K4RCNR","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Pucking Wrong Date: A Hockey Romance (The Pucking Wrong Series Book 3)","B0CJDMBYCT","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"The Pucking Wrong Date: A Hockey Romance (The Pucking Wrong Series Book 3)","B0CJDMBYCT","Item Owner","2 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Pucking Wrong Date: A Hockey Romance (The Pucking Wrong Series Book 3)","B0CJDMBYCT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Iron Flame (The Empyrean Book 2)","B0C4JMJBNX","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Iron Flame (The Empyrean Book 2)","B0C4JMJBNX","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Consider Me: Playing for Keeps, Book 1","B0B98WZ1CJ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Fourth Wing (The Empyrean Book 1)","B0BGDM197Q","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Fourth Wing (The Empyrean Book 1)","B0BGDM197Q","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Wild Eyes","B0CXR6ZHLS","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Wild Eyes","B0CXR6ZHLS","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Dixon Rule (Campus Diaries Book 2)","B0CLGW57HP","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Dixon Rule (Campus Diaries Book 2)","B0CLGW57HP","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Graham Effect (Campus Diaries Book 1)","B0BYKSTDNB","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Graham Effect (Campus Diaries Book 1)","B0BYKSTDNB","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Part of Your World","B09BN2WNPP","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Part of Your World","B09BN2WNPP","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Noire Moon: A Prologue Novella (Port Macabre)","B0D3QGCCBD","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Friend Zone","B07K6G7QBR","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Friend Zone","B07K6G7QBR","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Quicksilver: The Fae & Alchemy Series, Book 1","B0DBJBFHGT","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Wild Love (Rose Hill Book 1)","B0CKMFZN5Z","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Wild Love (Rose Hill Book 1)","B0CKMFZN5Z","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Wingman: a relationship coach hockey romance (Vancouver Storm Book 3)","B0DD357DWQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Wingman: a relationship coach hockey romance (Vancouver Storm Book 3)","B0DD357DWQ","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Fake Out: a fake dating hockey romance (Vancouver Storm Book 2)","B0CNSGXRN9","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Fake Out: a fake dating hockey romance (Vancouver Storm Book 2)","B0CNSGXRN9","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Vengeful Gods (Port Macabre)","B0CPHZP6S9","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Vengeful Gods (Port Macabre)","B0CPHZP6S9","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Behind the Net: a grumpy sunshine hockey romance (Vancouver Storm Book 1)","B0C85RV9VG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Behind the Net: a grumpy sunshine hockey romance (Vancouver Storm Book 1)","B0C85RV9VG","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Wild Eyes","B0D98Q4F5C","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Flawless: A Small Town Enemies to Lovers Romance","B09VV2CR51","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Flawless: A Small Town Enemies to Lovers Romance","B09VV2CR51","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Reckless","B0BTZQ7TGP","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Reckless","B0BTZQ7TGP","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Powerless: A Small Town Friends to Lovers Romance","B0BHV6ZHT1","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Powerless: A Small Town Friends to Lovers Romance","B0BHV6ZHT1","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Heartless: A Small Town Single Dad Romance","B0B4KR2X87","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Heartless: A Small Town Single Dad Romance","B0B4KR2X87","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Hopeless","B0C7B3DFJZ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Hopeless","B0C7B3DFJZ","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Deep End","B0D3C17M1Z","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Scythe & Sparrow: The Ruinous Love Trilogy","B0D7NN1P97","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
