"Product Name","ASIN","Resource Type","Our Price","Ownership Type","Relationship Status","Sortable Title","Sortable Author Name","Series Author","Series Title","Relation Type","Position In Collection","Ordered","Marketplace","Relationship Creation Date","Created At","Deleted By Customer"
"The Wrong Bride: Ares and Raven's Story (The Windsors)","B0B9TBGC5X","ITEM","6 USD","Item Owner","Terminated","Wrong Bride Ares and Raven's Story The Windsors, The","Maura, Catharina","Maura, Catharina B0BJF382PV","Windsors, The B0BJF382PV","PRIMARY",1,"Not Available","www.amazon.com","2025-07-13T05:55:42Z","2025-07-17T06:17:50Z","Yes"
"Restitution (The Edge of Darkness: Book 3) (The Edge of Darkness Trilogy)","B0CPKCH1V8","ITEM","5 USD","Item Owner","Terminated","Restitution The Edge of Darkness Book 3 The Edge of Darkness Trilogy","Rivers, Leigh","Rivers, Leigh B0C9N2DF49","Edge of Darkness Trilogy, The B0C9N2DF49","PRIMARY",3,"Not Available","www.amazon.com","2025-07-14T00:00:00Z","2025-07-17T06:17:50Z","Yes"
"Voracious (The Edge of Darkness: Book 2) (The Edge of Darkness Trilogy)","B0CMJRJPC7","ITEM","4 USD","Item Owner","Terminated","Voracious The Edge of Darkness Book 2 The Edge of Darkness Trilogy","Rivers, Leigh","Rivers, Leigh B0C9N2DF49","Edge of Darkness Trilogy, The B0C9N2DF49","PRIMARY",2,"Not Available","www.amazon.com","2025-07-13T00:00:00Z","2025-07-14T18:32:06Z","Yes"
"An American in London","B0DPNCMFZ9","ITEM","2 USD","Item Owner","Terminated","American in London, An","Bay, Louise","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-06-26T16:33:18Z","2025-07-13T18:20:25Z","Yes"
"The Other Brother (London Hearts Book 1)","B0F45JL25S","ITEM","12 USD","Item Owner","Fulfilled","Other Brother London Hearts Book 1, The","Page, Tierney","Page, Tierney B0F6K3BNST","London Hearts B0F6K3BNST","PRIMARY",1,"Not Available","www.amazon.com","2025-07-13T18:20:25Z","2025-07-13T18:20:25Z","No"
"Insatiable (The Edge of Darkness: Book 1) (The Edge of Darkness Trilogy)","B0C9MXW2JL","ITEM","4 USD","Item Owner","Terminated","Insatiable The Edge of Darkness Book 1 The Edge of Darkness Trilogy","Rivers, Leigh","Rivers, Leigh B0C9N2DF49","Edge of Darkness Trilogy, The B0C9N2DF49","PRIMARY",1,"Not Available","www.amazon.com","2025-07-12T00:00:00Z","2025-07-13T18:04:46Z","Yes"
"Slap Shot (D.C. Stars Book 3)","B0D67VHK43","ITEM","4 USD","Item Owner","Terminated","Slap Shot D C Stars Book 3","Curto, Chelsea","Curto, Chelsea B0CRZRK7RP","D C Stars B0CRZRK7RP","PRIMARY",3,"Not Available","www.amazon.com","2025-07-07T00:00:00Z","2025-07-12T01:26:06Z","Yes"
"Hat Trick (D.C. Stars Book 4)","B0DY891B7R","ITEM","4 USD","Item Owner","Terminated","Hat Trick D C Stars Book 4","Curto, Chelsea","Curto, Chelsea B0CRZRK7RP","D C Stars B0CRZRK7RP","PRIMARY",4,"Not Available","www.amazon.com","2025-07-09T00:00:00Z","2025-07-12T01:26:06Z","Yes"
"Hockey Boy : Boston Bolts Hockey","B0CW6HCYCX","ITEM","5 USD","Item Owner","Fulfilled","Hockey Boy Boston Bolts Hockey","Nicole , Brittanee","Nicole , Brittanee B0D9MSNGM1","Boston Bolts Hockey B0D9MSNGM1","PRIMARY",1,"Not Available","www.amazon.com","2025-07-10T23:25:04Z","2025-07-10T23:25:05Z","No"
"Power Play: A Grumpy Sunshine Marriage of Convenience Romance (D.C. Stars Book 2)","B0CQ371ZTP","ITEM","4 USD","Item Owner","Terminated","Power Play A Grumpy Sunshine Marriage of Convenience Romance D C Stars Book 2","Curto, Chelsea","Curto, Chelsea B0CRZRK7RP","D C Stars B0CRZRK7RP","PRIMARY",2,"Not Available","www.amazon.com","2025-07-06T00:00:00Z","2025-07-10T23:25:04Z","Yes"
"All Superheroes Need PR: Supers in the City","B0DPNJS9RY","ITEM","4 USD","Item Owner","Terminated","All Superheroes Need PR Supers in the City","Stephens, Elizabeth","Stephens, Elizabeth B0CWVRB21L","Supers in the City B0CWVRB21L","PRIMARY",1,"Not Available","www.amazon.com","2025-06-25T23:40:25Z","2025-07-06T13:42:35Z","Yes"
"Gloves Off: a marriage of convenience hockey romance (Vancouver Storm Book 4)","B0DKG9MS7S","ITEM","5 USD","Item Owner","Terminated","Gloves Off a marriage of convenience hockey romance Vancouver Storm Book 4","Archer, Stephanie","Archer, Stephanie B0CMT24F6H","Vancouver Storm B0CMT24F6H","PRIMARY",4,"Not Available","www.amazon.com","2025-03-17T00:00:00Z","2025-07-06T13:42:32Z","Yes"
"Face Off: A Spicy Rivals to Lovers Hockey Romance (D.C. Stars Book 1)","B0CS17PXNR","ITEM","4 USD","Item Owner","Terminated","Face Off A Spicy Rivals to Lovers Hockey Romance D C Stars Book 1","Curto, Chelsea","Curto, Chelsea B0CRZRK7RP","D C Stars B0CRZRK7RP","PRIMARY",1,"Not Available","www.amazon.com","2025-04-11T00:00:00Z","2025-07-06T13:42:32Z","Yes"
"All Superheroes Need PR (Supers in the City)","B0DJTBBNQX","ITEM","4 USD","Item Owner","Terminated","All Superheroes Need PR Supers in the City","Stephens, Elizabeth","Stephens, Elizabeth B0CWVRB21L","Supers in the City B0CWVRB21L","PRIMARY",1,"Not Available","www.amazon.com","2025-06-06T00:00:00Z","2025-07-06T13:42:32Z","Yes"
"The Seven Year Slip","B0BGMZ9ZL2","ITEM","14 USD","Item Owner","Terminated","Seven Year Slip, The","Poston, Ashley","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-04-16T00:00:00Z","2025-06-30T15:12:07Z","Yes"
"Wildfire: A Novel (The Maple Hills Series)","B0BV1C2PJ8","ITEM","11 USD","Item Owner","Terminated","Wildfire A Novel The Maple Hills Series","Grace, Hannah","Grace, Hannah B0BNW2G9D9","Maple Hills B0BNW2G9D9","PRIMARY",2,"Not Available","www.amazon.com","2025-06-13T16:59:10Z","2025-06-29T06:01:44Z","Yes"
"Tomorrow, and Tomorrow, and Tomorrow: A novel","B09JBCGQB8","ITEM","14 USD","Item Owner","Terminated","Tomorrow and Tomorrow and Tomorrow A novel","Zevin, Gabrielle","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-06-05T00:00:00Z","2025-06-27T02:18:44Z","Yes"
"Between Love and Loathing: A Fake Dating Romance (Hardy Billionaires)","B0BYWZ58YL","ITEM","6 USD","Item Owner","Terminated","Between Love and Loathing A Fake Dating Romance Hardy Billionaires","Rose, Shain","Rose, Shain B0D64ZHXWY","Hardy Billionaires B0D64ZHXWY","PRIMARY",2,"Not Available","www.amazon.com","2025-06-12T04:44:23Z","2025-06-26T16:33:18Z","Yes"
"Till Summer Do Us Part","B0DWVCNRFT","ITEM","6 USD","Item Owner","Terminated","Till Summer Do Us Part","Quinn, Meghan","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-06-19T00:00:00Z","2025-06-24T22:45:53Z","Yes"
"Trust Me Always: A Fake Dating Romance","B0DJPX4312","ITEM","6 USD","Item Owner","Terminated","Trust Me Always A Fake Dating Romance","Brandy, Meagan","Brandy, Meagan B0CVRB3DYF","Boys of Avix B0CVRB3DYF","PRIMARY",3,"Not Available","www.amazon.com","2025-06-19T00:00:00Z","2025-06-24T22:45:53Z","Yes"
"Severed Heart: The Birth of a Warrior: The Ravenhood Legacy, Book 2","B0F1Q7G6DK","ITEM","0 USD","Item Owner","Fulfilled","Severed Heart The Birth of a Warrior The Ravenhood Legacy Book 2","Stewart, Kate","Stewart, Kate B0DTHN2CY9","Ravenhood Legacy B0DTHN2CY9","PRIMARY",2,"Not Available","www.amazon.com","2025-06-24T11:24:34Z","2025-06-24T11:24:35Z","No"
"Severed Heart (Ravenhood Legacy Book 2)","B0D5YMWD9Y","ITEM","2 USD","Item Owner","Fulfilled","Severed Heart Ravenhood Legacy Book 2","Stewart, Kate","Stewart, Kate B0DTHN2CY9","Ravenhood Legacy B0DTHN2CY9","PRIMARY",2,"Not Available","www.amazon.com","2025-06-04T00:00:00Z","2025-06-24T11:23:34Z","No"
"fast","B08BXTRZZS","ITEM","8 USD","Item Owner","Fulfilled","fast","Belizaire, Millie","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-06-24T01:22:59Z","2025-06-24T01:22:59Z","No"
"It's a Love Story","B0DFGDFM4V","ITEM","13 USD","Item Owner","Fulfilled","It's a Love Story","Monaghan, Annabel","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-06-04T00:00:00Z","2025-06-22T03:25:16Z","No"
"Liz Tomforde","Not Available","AUTHOR","Not Available","Collection Follow","Not Available","Liz Tomforde","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2025-06-22T02:43:55Z","2025-06-22T02:43:55Z","Not Available"
"Liz Tomforde","Not Available","AUTHOR","Not Available","Collection Follow","Not Available","Liz Tomforde","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.ca","2025-06-22T02:43:55Z","2025-06-22T02:43:55Z","Not Available"
"Elsie Silver","Not Available","AUTHOR","Not Available","Collection Follow","Not Available","Elsie Silver","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2025-06-22T02:43:54Z","2025-06-22T02:43:54Z","Not Available"
"Elsie Silver","Not Available","AUTHOR","Not Available","Collection Follow","Not Available","Elsie Silver","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.ca","2025-06-22T02:43:54Z","2025-06-22T02:43:54Z","Not Available"
"Emily Henry","Not Available","AUTHOR","Not Available","Collection Follow","Not Available","Emily Henry","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2025-06-22T02:43:50Z","2025-06-22T02:43:50Z","Not Available"
"Emily Henry","Not Available","AUTHOR","Not Available","Collection Follow","Not Available","Emily Henry","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.ca","2025-06-22T02:43:50Z","2025-06-22T02:43:50Z","Not Available"
"Ali Hazelwood","Not Available","AUTHOR","Not Available","Collection Follow","Not Available","Ali Hazelwood","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2025-06-22T02:43:39Z","2025-06-22T02:43:39Z","Not Available"
"Abby Jimenez","Not Available","AUTHOR","Not Available","Collection Follow","Not Available","Abby Jimenez","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2025-06-22T02:43:39Z","2025-06-22T02:43:39Z","Not Available"
"Ali Hazelwood","Not Available","AUTHOR","Not Available","Collection Follow","Not Available","Ali Hazelwood","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.ca","2025-06-22T02:43:39Z","2025-06-22T02:43:39Z","Not Available"
"Abby Jimenez","Not Available","AUTHOR","Not Available","Collection Follow","Not Available","Abby Jimenez","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.ca","2025-06-22T02:43:39Z","2025-06-22T02:43:39Z","Not Available"
"Not Available","Not Available","Not Available","Not Available","Goodreads Shelf Owner","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2024-02-20T17:06:00Z","2025-06-20T12:17:11Z","Not Available"
"Icebreaker: A Novel (Maple Hills)","B0BL1L6XPD","ITEM","11 USD","Item Owner","Terminated","Icebreaker A Novel Maple Hills","Grace, Hannah","Grace, Hannah B0BNW2G9D9","Maple Hills B0BNW2G9D9","PRIMARY",1,"Not Available","www.amazon.com","2024-08-11T00:00:00Z","2025-06-19T21:09:36Z","Yes"
"Remember Us This Way: A Contemporary Rockstar Romance (The Sounds of Us Book 1)","B07N1Y4SNJ","ITEM","3 USD","Item Owner","Terminated","Remember Us This Way A Contemporary Rockstar Romance The Sounds of Us Book 1","Jane, C R","Jane, C R B07P6T79H4","Sounds of Us, The B07P6T79H4","PRIMARY",1,"Not Available","www.amazon.com","2025-06-07T00:00:00Z","2025-06-19T21:09:36Z","Yes"
"Remember Me This Way: A Contemporary Rockstar Romance (The Sounds of Us Book 3)","B07Z8CGG7R","ITEM","4 USD","Item Owner","Terminated","Remember Me This Way A Contemporary Rockstar Romance The Sounds of Us Book 3","Jane, C R","Jane, C R B07P6T79H4","Sounds of Us, The B07P6T79H4","PRIMARY",3,"Not Available","www.amazon.com","2025-06-08T00:00:00Z","2025-06-19T21:09:36Z","Yes"
"Remember You This Way: A Contemporary Rockstar Romance (The Sounds of Us Book 2)","B07N6PJWQF","ITEM","4 USD","Item Owner","Terminated","Remember You This Way A Contemporary Rockstar Romance The Sounds of Us Book 2","Jane, C R","Jane, C R B07P6T79H4","Sounds of Us, The B07P6T79H4","PRIMARY",2,"Not Available","www.amazon.com","2025-06-08T00:00:00Z","2025-06-19T21:09:36Z","Yes"
"Not Another Love Song","B0CMQ8X4LN","ITEM","12 USD","Item Owner","Terminated","Not Another Love Song","Soto, Julie","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-03-17T00:00:00Z","2025-06-19T19:51:39Z","Yes"
"Daydream: A Novel (The Maple Hills Series)","B0CL5FT1GZ","ITEM","11 USD","Item Owner","Terminated","Daydream A Novel The Maple Hills Series","Grace, Hannah","Grace, Hannah B0BNW2G9D9","Maple Hills B0BNW2G9D9","PRIMARY",3,"Not Available","www.amazon.com","2025-02-11T00:00:00Z","2025-06-19T19:51:17Z","Yes"
"Between Commitment and Betrayal: An Arranged Marriage Romance (Hardy Billionaires)","B0BK79W1FZ","ITEM","5 USD","Item Owner","Fulfilled","Between Commitment and Betrayal An Arranged Marriage Romance Hardy Billionaires","Rose, Shain","Rose, Shain B0D64ZHXWY","Hardy Billionaires B0D64ZHXWY","PRIMARY",1,"Not Available","www.amazon.com","2025-06-12T04:44:41Z","2025-06-12T04:44:41Z","No"
"Done and Dusted: A Rebel Blue Ranch Novel","B0CHBML59T","ITEM","5 USD","Item Owner","Terminated","Done and Dusted A Rebel Blue Ranch Novel","Sage, Lyla","Sage, Lyla B0CKYQ8JZM","Rebel Blue Ranch B0CKYQ8JZM","PRIMARY",1,"Not Available","www.amazon.com","2025-03-17T00:00:00Z","2025-06-11T15:39:39Z","Yes"
"Caught Up: Into Darkness, Book 2","B0DJRHNY1F","ITEM","0 USD","Item Owner","Fulfilled","Caught Up Into Darkness Book 2","Allen, Navessa","Allen, Navessa B0D17JGPWV","Into Darkness B0D17JGPWV","PRIMARY",2,"Not Available","www.amazon.com","2025-06-09T23:33:39Z","2025-06-10T07:01:42Z","No"
"Caught Up: An Into Darkness Novel (An into Darkness Novel (Into Darkness Series) Book 2)","B0DJPZ5CGC","ITEM","10 USD","Item Owner","Fulfilled","Caught Up An Into Darkness Novel An into Darkness Novel Into Darkness Series Book 2","Allen, Navessa","Allen, Navessa B0D17JGPWV","Into Darkness B0D17JGPWV","PRIMARY",2,"Not Available","www.amazon.com","2025-02-07T00:00:00Z","2025-06-10T04:06:02Z","No"
"The Outsiders","B007ZUV4TO","ITEM","9 USD","Item Owner","Terminated","Outsiders, The","Hinton, S E","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-05-26T18:42:32Z","2025-06-09T22:43:25Z","Yes"
"Bright Side","B00LJKT64Q","ITEM","5 USD","Item Owner","Fulfilled","Bright Side","Holden, Kim","Holden, Kim B074C5T5MN","Bright Side B074C5T5MN","PRIMARY",1,"Not Available","www.amazon.com","2025-06-08T00:00:00Z","2025-06-09T02:39:16Z","No"
"Mr. Heartbreaker (The Nest Book 1)","B0CRPVLGRC","ITEM","6 USD","Item Owner","Terminated","Mr Heartbreaker The Nest Book 1","Rayne, Piper","Rayne, Piper B0D1W7QBVS","Nest, The B0D1W7QBVS","PRIMARY",1,"Not Available","www.amazon.com","2025-05-18T21:53:47Z","2025-06-08T04:09:33Z","Yes"
"Magic Words","B0B3984S2Z","ITEM","11 USD","Item Owner","Terminated","Magic Words","Berger, Jonah","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-05-22T16:00:37Z","2025-06-08T04:09:33Z","Yes"
"A Love Letter to Whiskey","B09JT59YYX","ITEM","8 USD","Item Owner","Terminated","Love Letter to Whiskey, A","Steiner, Kandi","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-05-25T21:43:08Z","2025-06-08T04:09:33Z","Yes"
"If He Had Been with Me","B00APIVOIE","ITEM","5 USD","Item Owner","Terminated","If He Had Been with Me","Nowlin, Laura","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-05-31T17:58:35Z","2025-06-08T04:09:33Z","Yes"
"The Kings of Kearny: A Steamy MC Romance","B08XLKH2Q2","ITEM","4 USD","Item Owner","Terminated","Kings of Kearny A Steamy MC Romance, The","Allen, Navessa","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-06-04T00:00:00Z","2025-06-08T04:09:33Z","Yes"
"The Perfect Fit","B0C1LJS1XX","ITEM","6 USD","Item Owner","Terminated","Perfect Fit, The","Kincaid, Sadie","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-06-04T02:28:54Z","2025-06-08T04:09:33Z","Yes"
"Duplicity: A Billionaire, Single Mom Romance (Seraph)","B0DQVGJ7ZK","ITEM","6 USD","Item Owner","Terminated","Duplicity A Billionaire Single Mom Romance Seraph","Hart, Elodie","Hart, Elodie B0D1PSHXBG","Seraph B0D1PSHXBG","PRIMARY",2,"Not Available","www.amazon.com","2025-06-06T00:00:00Z","2025-06-08T04:09:33Z","Yes"
"The Mixtape","B08LD2HT9F","ITEM","5 USD","Item Owner","Fulfilled","Mixtape, The","Cherry, Brittainy","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-06-07T00:00:00Z","2025-06-08T03:20:41Z","No"
"Billionaire for Sale","B0F5ZCBK52","ITEM","0 USD","Item Owner","Fulfilled","Billionaire for Sale","Page, Sarah","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-06-08T00:46:19Z","2025-06-08T00:46:19Z","No"
"The Story Of Us: Carnage Book One","B00IERA5RY","ITEM","6 USD","Item Owner","Fulfilled","Story Of Us Carnage Book One, The","Jones, Lesley","Jones, Lesley B074C5Y9D1","Carnage B074C5Y9D1","PRIMARY",1,"Not Available","www.amazon.com","2025-06-05T01:54:15Z","2025-06-05T01:54:15Z","No"
